date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
"Wednesday, November 23, 2011",28,24,0,8.7,7,1,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,11,26,26,26,23,0,39,0,1014,26,10,202,12
"Wednesday, November 23, 2011",28,24,0,8.7,7,1,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,12,25,25,25,21,0,45,0,1013,25,10,129,12
"Wednesday, November 23, 2011",28,24,0,8.7,7,1,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,11,25,25,24,25,5,42,0,1014,24,10,162,15
"Wednesday, November 23, 2011",28,24,0,8.7,7,7,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,11,27,27,27,10,18,38,0,1016,27,10,216,8
"Wednesday, November 23, 2011",28,24,0,8.7,7,7,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,16,28,28,28,20,12,47,0,1014,28,10,305,17
"Wednesday, November 23, 2011",28,24,0,8.7,7,7,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,19,28,28,27,27,19,61,0,1013,27,10,332,22
"Wednesday, November 23, 2011",28,24,0,8.7,7,5,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,19,26,26,25,42,22,71,2.6,1014,25,7,322,26
"Wednesday, November 23, 2011",28,24,0,8.7,7,1,0,4:26 AM,3:53 PM,6:43 AM,5:34 PM,19,26,26,24,33,22,70,0,1015,24,10,319,24
"Thursday, November 24, 2011",25,23,0,8.7,6,1,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,17,26,26,24,31,26,67,0,1016,24,10,315,23
"Thursday, November 24, 2011",25,23,0,8.7,6,1,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,16,25,25,23,22,13,66,0,1015,23,10,309,15
"Thursday, November 24, 2011",25,23,0,8.7,6,1,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,16,25,25,23,26,16,67,0,1016,23,10,303,18
"Thursday, November 24, 2011",25,23,0,8.7,6,6,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,15,25,25,24,19,4,57,0,1017,24,10,307,16
"Thursday, November 24, 2011",25,23,0,8.7,6,6,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,14,26,26,25,23,2,52,0,1016,25,10,308,20
"Thursday, November 24, 2011",25,23,0,8.7,6,6,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,15,26,26,25,21,5,54,0,1014,25,10,318,17
"Thursday, November 24, 2011",25,23,0,8.7,6,6,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,15,25,25,24,19,4,57,0,1015,24,10,313,14
"Thursday, November 24, 2011",25,23,0,8.7,6,1,0,5:34 AM,4:46 PM,6:44 AM,5:34 PM,14,25,25,23,14,6,58,0,1016,23,10,305,10
"Friday, November 25, 2011",25,22,0,8.7,6,1,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,14,25,25,23,18,11,59,0,1016,23,10,297,12
"Friday, November 25, 2011",25,22,0,8.7,6,1,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,14,22,25,22,9,22,61,0,1015,22,10,292,5
"Friday, November 25, 2011",25,22,0,8.7,6,1,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,15,25,25,22,15,22,63,0,1016,22,10,309,10
"Friday, November 25, 2011",25,22,0,8.7,6,6,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,15,25,25,24,17,12,58,0,1016,24,10,312,13
"Friday, November 25, 2011",25,22,0,8.7,6,6,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,16,26,26,25,24,10,56,0,1015,25,10,312,21
"Friday, November 25, 2011",25,22,0,8.7,6,6,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,14,26,26,25,21,27,53,0,1014,25,10,308,17
"Friday, November 25, 2011",25,22,0,8.7,6,6,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,13,25,25,24,23,13,51,0,1015,24,10,312,18
"Friday, November 25, 2011",25,22,0,8.7,6,1,0,6:41 AM,5:44 PM,6:45 AM,5:34 PM,12,25,25,23,18,4,50,0,1015,23,10,324,13
"Saturday, November 26, 2011",25,21,0,8.7,6,1,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,11,24,24,22,16,0,50,0,1014,22,10,324,10
"Saturday, November 26, 2011",25,21,0,8.7,6,1,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,11,21,24,21,15,0,52,0,1014,21,10,308,9
"Saturday, November 26, 2011",25,21,0,8.7,6,1,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,11,21,24,21,17,0,53,0,1015,21,10,328,10
"Saturday, November 26, 2011",25,21,0,8.7,6,6,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,12,25,25,24,15,1,47,0,1016,24,10,324,12
"Saturday, November 26, 2011",25,21,0,8.7,6,7,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,13,26,26,25,17,3,47,0,1014,25,10,333,14
"Saturday, November 26, 2011",25,21,0,8.7,6,6,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,16,26,26,25,30,14,56,0,1012,25,10,335,24
"Saturday, November 26, 2011",25,21,0,8.7,6,6,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,16,25,25,24,28,44,62,0,1013,24,10,340,21
"Saturday, November 26, 2011",25,21,0,8.7,6,1,1,7:47 AM,6:45 PM,6:45 AM,5:34 PM,16,25,25,24,22,46,63,0,1014,24,10,354,15
"Sunday, November 27, 2011",25,22,0,8.7,6,1,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,16,25,25,23,19,23,65,0,1015,23,10,342,13
"Sunday, November 27, 2011",25,22,0,8.7,6,1,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,15,25,25,22,7,30,63,0,1014,22,10,337,4
"Sunday, November 27, 2011",25,22,0,8.7,6,1,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,15,22,25,22,9,25,63,0,1015,22,10,5,5
"Sunday, November 27, 2011",25,22,0,8.7,6,6,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,14,25,25,24,8,46,55,0,1016,24,10,5,6
"Sunday, November 27, 2011",25,22,0,8.7,6,7,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,15,26,26,25,25,42,55,0,1016,25,10,320,21
"Sunday, November 27, 2011",25,22,0,8.7,6,7,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,16,26,26,25,22,23,56,0,1013,25,10,344,18
"Sunday, November 27, 2011",25,22,0,8.7,6,6,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,16,26,26,24,21,19,59,0,1015,24,10,350,15
"Sunday, November 27, 2011",25,22,0,8.7,6,1,8,8:46 AM,7:49 PM,6:46 AM,5:34 PM,15,25,25,24,19,9,59,0,1015,24,10,2,13
"Monday, November 28, 2011",27,23,0,8.7,6,1,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,15,25,25,23,15,8,58,0,1015,23,10,355,9
"Monday, November 28, 2011",27,23,0,8.7,6,1,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,14,25,25,23,12,18,59,0,1014,23,10,23,7
"Monday, November 28, 2011",27,23,0,8.7,6,1,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,14,25,25,23,13,25,60,0,1016,23,10,359,8
"Monday, November 28, 2011",27,23,0,8.7,6,6,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,14,26,26,25,15,11,51,0,1017,25,10,352,12
"Monday, November 28, 2011",27,23,0,8.7,6,7,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,15,27,27,27,19,8,48,0,1015,26,10,353,16
"Monday, November 28, 2011",27,23,0,8.7,6,7,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,16,27,27,27,29,44,52,0,1014,27,10,348,23
"Monday, November 28, 2011",27,23,0,8.7,6,7,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,16,26,26,25,31,20,58,0,1015,25,10,358,22
"Monday, November 28, 2011",27,23,0,8.7,6,1,16,9:40 AM,8:51 PM,6:47 AM,5:34 PM,16,26,26,25,28,8,58,0,1015,25,10,14,19
"Tuesday, November 29, 2011",30,23,0,8.7,7,1,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,15,26,26,24,26,7,58,0,1015,24,10,32,17
"Tuesday, November 29, 2011",30,23,0,8.7,7,1,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,15,25,25,24,21,5,56,0,1014,24,10,31,13
"Tuesday, November 29, 2011",30,23,0,8.7,7,1,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,14,25,25,23,23,4,57,0,1015,23,10,40,14
"Tuesday, November 29, 2011",30,23,0,8.7,7,7,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,14,27,27,26,24,3,47,0,1015,26,10,50,19
"Tuesday, November 29, 2011",30,23,0,8.7,7,7,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,13,28,28,29,18,3,38,0,1012,29,10,73,14
"Tuesday, November 29, 2011",30,23,0,8.7,7,7,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,14,30,30,30,12,5,38,0,1011,30,10,128,8
"Tuesday, November 29, 2011",30,23,0,8.7,7,7,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,13,28,28,28,19,3,41,0,1011,28,10,347,10
"Tuesday, November 29, 2011",30,23,0,8.7,7,1,24,10:27 AM,9:51 PM,6:48 AM,5:34 PM,15,27,27,27,23,3,49,0,1012,27,10,21,12
"Wednesday, November 30, 2011",26,23,0,8.7,6,1,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,14,26,26,26,13,1,50,0,1012,25,10,94,7
"Wednesday, November 30, 2011",26,23,0,8.7,6,1,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,11,25,25,24,12,2,44,0,1011,24,10,163,6
"Wednesday, November 30, 2011",26,23,0,8.7,6,1,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,15,25,25,24,20,3,57,0,1013,24,10,275,11
"Wednesday, November 30, 2011",26,23,0,8.7,6,7,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,18,27,27,26,39,7,62,0,1015,26,10,321,32
"Wednesday, November 30, 2011",26,23,0,8.7,6,7,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,18,27,27,26,32,21,61,0,1014,26,10,312,27
"Wednesday, November 30, 2011",26,23,0,8.7,6,6,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,17,26,26,25,26,21,65,0,1013,25,10,311,22
"Wednesday, November 30, 2011",26,23,0,8.7,6,6,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,18,25,25,23,30,47,70,0,1015,23,10,312,22
"Wednesday, November 30, 2011",26,23,0,8.7,6,1,31,11:09 AM,10:47 PM,6:48 AM,5:34 PM,17,25,25,23,18,43,69,0,1015,23,10,320,13
"Thursday, December 1, 2011",24,22,0,8.7,6,1,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,17,25,25,22,22,51,70,0,1015,22,10,310,15
"Thursday, December 1, 2011",24,22,0,8.7,6,1,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,16,25,25,22,29,58,69,0,1015,22,10,314,21
"Thursday, December 1, 2011",24,22,0,8.7,6,1,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,16,25,25,22,29,76,69,0,1016,22,10,317,22
"Thursday, December 1, 2011",24,22,0,8.7,6,6,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,15,25,25,23,24,7,61,0,1018,23,10,311,20
"Thursday, December 1, 2011",24,22,0,8.7,6,6,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,15,25,25,24,26,5,57,0,1017,24,10,307,23
"Thursday, December 1, 2011",24,22,0,8.7,6,6,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,15,25,25,24,29,2,58,0,1015,23,10,313,23
"Thursday, December 1, 2011",24,22,0,8.7,6,6,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,14,25,25,23,30,0,60,0,1016,23,10,313,22
"Thursday, December 1, 2011",24,22,0,8.7,6,1,37,11:46 AM,11:41 PM,6:49 AM,5:34 PM,14,25,25,22,26,19,62,0,1017,22,10,319,18
"Friday, December 2, 2011",25,21,0,8.7,6,1,44,12:20 PM,No moonset,6:50 AM,5:34 PM,15,22,25,22,28,21,64,0,1017,22,10,315,19
"Friday, December 2, 2011",25,21,0,8.7,6,1,44,12:20 PM,No moonset,6:50 AM,5:34 PM,14,21,21,21,29,5,65,0,1016,21,10,307,19
"Friday, December 2, 2011",25,21,0,8.7,6,1,44,12:20 PM,No moonset,6:50 AM,5:34 PM,15,21,24,21,32,3,69,0,1017,21,10,313,21
"Friday, December 2, 2011",25,21,0,8.7,6,6,44,12:20 PM,No moonset,6:50 AM,5:34 PM,15,25,25,24,23,0,57,0,1018,24,10,317,19
"Friday, December 2, 2011",25,21,0,8.7,6,6,44,12:20 PM,No moonset,6:50 AM,5:34 PM,14,26,26,25,30,0,52,0,1017,25,10,316,26
"Friday, December 2, 2011",25,21,0,8.7,6,6,44,12:20 PM,No moonset,6:50 AM,5:34 PM,15,26,26,25,31,0,54,0,1014,25,10,318,25
"Friday, December 2, 2011",25,21,0,8.7,6,6,44,12:20 PM,No moonset,6:50 AM,5:34 PM,15,25,25,23,32,0,59,0,1016,23,10,328,23
"Friday, December 2, 2011",25,21,0,8.7,6,1,44,12:20 PM,No moonset,6:50 AM,5:34 PM,15,25,25,23,26,0,63,0,1016,23,10,334,17
"Saturday, December 3, 2011",26,21,0,8.7,6,1,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,15,25,25,22,27,0,65,0,1015,22,10,328,17
"Saturday, December 3, 2011",26,21,0,8.7,6,1,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,15,22,25,22,23,0,67,0,1014,22,10,336,14
"Saturday, December 3, 2011",26,21,0,8.7,6,1,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,15,21,24,21,18,0,68,0,1015,21,10,341,10
"Saturday, December 3, 2011",26,21,0,8.7,6,6,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,15,26,26,24,17,0,57,0,1016,24,10,324,14
"Saturday, December 3, 2011",26,21,0,8.7,6,7,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,16,27,27,26,25,0,54,0,1015,26,10,315,21
"Saturday, December 3, 2011",26,21,0,8.7,6,7,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,16,26,26,25,29,0,58,0,1014,25,10,318,22
"Saturday, December 3, 2011",26,21,0,8.7,6,6,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,17,26,26,24,29,0,63,0,1015,24,10,317,20
"Saturday, December 3, 2011",26,21,0,8.7,6,1,52,12:54 PM,12:32 AM,6:50 AM,5:34 PM,17,25,25,23,26,0,66,0,1015,23,10,316,17
"Sunday, December 4, 2011",26,22,0,8.7,6,1,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,17,25,25,23,30,0,68,0,1015,23,10,316,19
"Sunday, December 4, 2011",26,22,0,8.7,6,1,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,17,22,25,22,28,0,72,0,1014,22,10,306,17
"Sunday, December 4, 2011",26,22,0,8.7,6,1,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,17,22,24,22,27,0,74,0,1014,22,10,304,17
"Sunday, December 4, 2011",26,22,0,8.7,6,6,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,16,26,26,24,18,0,62,0,1016,24,10,313,14
"Sunday, December 4, 2011",26,22,0,8.7,6,7,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,16,27,27,26,28,0,54,0,1015,26,10,306,24
"Sunday, December 4, 2011",26,22,0,8.7,6,7,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,15,26,26,25,32,0,54,0,1014,25,10,311,25
"Sunday, December 4, 2011",26,22,0,8.7,6,6,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,15,26,26,24,36,0,58,0,1015,24,10,313,26
"Sunday, December 4, 2011",26,22,0,8.7,6,1,59,1:27 PM,1:23 AM,6:51 AM,5:34 PM,16,25,25,24,37,0,62,0,1016,24,10,313,24
"Monday, December 5, 2011",25,22,0,8.7,6,1,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,16,25,25,23,41,0,63,0,1016,23,10,312,27
"Monday, December 5, 2011",25,22,0,8.7,6,1,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,16,25,25,23,42,0,64,0,1015,23,10,315,26
"Monday, December 5, 2011",25,22,0,8.7,6,1,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,15,25,25,23,44,0,63,0,1017,23,10,321,27
"Monday, December 5, 2011",25,22,0,8.7,6,6,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,15,26,26,24,35,0,54,0,1018,24,10,328,28
"Monday, December 5, 2011",25,22,0,8.7,6,7,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,14,26,26,25,33,0,51,0,1017,25,10,325,29
"Monday, December 5, 2011",25,22,0,8.7,6,6,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,14,25,25,24,34,1,54,0,1016,24,10,320,27
"Monday, December 5, 2011",25,22,0,8.7,6,6,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,14,25,25,23,35,4,60,0,1017,23,10,315,25
"Monday, December 5, 2011",25,22,0,8.7,6,1,66,2:00 PM,2:13 AM,6:52 AM,5:34 PM,15,22,25,22,34,2,65,0,1018,22,10,322,24
"Tuesday, December 6, 2011",24,20,0,8.7,6,1,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,21,24,21,26,0,66,0,1018,21,10,313,18
"Tuesday, December 6, 2011",24,20,0,8.7,6,1,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,21,21,21,24,0,70,0,1017,20,10,304,15
"Tuesday, December 6, 2011",24,20,0,8.7,6,1,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,20,20,20,26,0,72,0,1017,20,10,304,17
"Tuesday, December 6, 2011",24,20,0,8.7,6,6,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,25,25,23,18,2,61,0,1019,23,10,291,15
"Tuesday, December 6, 2011",24,20,0,8.7,6,6,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,25,25,24,22,0,56,0,1017,24,10,299,19
"Tuesday, December 6, 2011",24,20,0,8.7,6,6,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,25,25,24,25,0,58,0,1015,24,10,307,20
"Tuesday, December 6, 2011",24,20,0,8.7,6,6,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,25,25,22,21,0,64,0,1016,22,10,304,15
"Tuesday, December 6, 2011",24,20,0,8.7,6,1,74,2:35 PM,3:04 AM,6:53 AM,5:34 PM,15,22,24,22,21,0,68,0,1017,21,10,287,15
"Wednesday, December 7, 2011",24,20,0,8.7,6,1,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,15,21,21,21,22,0,71,0,1017,21,10,265,15
"Wednesday, December 7, 2011",24,20,0,8.7,6,1,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,15,20,20,20,23,0,71,0,1016,20,10,280,14
"Wednesday, December 7, 2011",24,20,0,8.7,6,1,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,15,21,21,21,25,0,69,0,1017,21,10,290,15
"Wednesday, December 7, 2011",24,20,0,8.7,6,6,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,14,25,25,23,22,11,58,0,1018,23,10,304,18
"Wednesday, December 7, 2011",24,20,0,8.7,6,6,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,14,25,25,24,28,4,56,0,1017,24,10,298,24
"Wednesday, December 7, 2011",24,20,0,8.7,6,6,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,15,25,25,23,28,0,58,0,1016,23,10,298,22
"Wednesday, December 7, 2011",24,20,0,8.7,6,6,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,15,22,25,22,32,0,63,0,1017,22,10,297,24
"Wednesday, December 7, 2011",24,20,0,8.7,6,1,81,3:14 PM,3:55 AM,6:53 AM,5:35 PM,14,21,24,21,26,10,63,0,1018,21,10,308,18
"Thursday, December 8, 2011",25,20,0,8.7,6,1,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,14,21,21,21,25,25,64,0,1018,21,10,312,17
"Thursday, December 8, 2011",25,20,0,8.7,6,1,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,14,20,20,20,26,39,67,0,1017,20,10,298,17
"Thursday, December 8, 2011",25,20,0,8.7,6,1,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,15,21,21,21,22,29,71,0,1018,21,10,317,15
"Thursday, December 8, 2011",25,20,0,8.7,6,6,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,15,25,25,23,19,8,61,0,1020,23,10,340,15
"Thursday, December 8, 2011",25,20,0,8.7,6,6,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,13,25,25,24,22,0,51,0,1018,24,10,346,19
"Thursday, December 8, 2011",25,20,0,8.7,6,6,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,12,25,25,25,28,0,46,0,1016,25,10,336,21
"Thursday, December 8, 2011",25,20,0,8.7,6,6,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,13,25,25,23,28,0,53,0,1017,23,10,341,19
"Thursday, December 8, 2011",25,20,0,8.7,6,1,88,3:55 PM,4:48 AM,6:54 AM,5:35 PM,13,25,25,23,26,0,54,0,1018,23,10,7,17
"Friday, December 9, 2011",25,20,0,8.7,6,1,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,10,22,24,22,26,0,45,0,1018,22,10,22,16
"Friday, December 9, 2011",25,20,0,8.7,6,1,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,7,21,21,21,26,0,41,0,1018,21,10,46,15
"Friday, December 9, 2011",25,20,0,8.7,6,1,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,7,20,20,20,24,0,41,0,1019,20,10,42,13
"Friday, December 9, 2011",25,20,0,8.7,6,6,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,7,24,24,24,21,0,34,0,1020,23,10,28,17
"Friday, December 9, 2011",25,20,0,8.7,6,7,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,7,25,25,25,23,0,31,0,1019,25,10,18,19
"Friday, December 9, 2011",25,20,0,8.7,6,7,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,9,25,25,25,34,0,37,0,1017,25,10,354,26
"Friday, December 9, 2011",25,20,0,8.7,6,6,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,12,25,25,23,35,0,49,0,1018,23,10,1,23
"Friday, December 9, 2011",25,20,0,8.7,6,1,95,4:40 PM,5:41 AM,6:55 AM,5:35 PM,11,24,24,22,35,0,49,0,1018,22,10,23,22
"Saturday, December 10, 2011",25,20,0,8.7,6,1,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,9,22,24,22,29,0,45,0,1018,22,10,24,17
"Saturday, December 10, 2011",25,20,0,8.7,6,1,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,8,20,20,20,24,0,45,0,1017,20,10,38,14
"Saturday, December 10, 2011",25,20,0,8.7,6,1,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,7,20,20,20,24,0,45,0,1019,20,10,41,13
"Saturday, December 10, 2011",25,20,0,8.7,6,6,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,6,24,24,22,16,0,35,0,1020,22,10,55,12
"Saturday, December 10, 2011",25,20,0,8.7,6,6,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,5,24,24,25,14,0,29,0,1019,25,10,19,11
"Saturday, December 10, 2011",25,20,0,8.7,6,7,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,9,25,25,25,30,0,35,0,1017,25,10,337,23
"Saturday, December 10, 2011",25,20,0,8.7,6,6,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,13,25,25,23,31,0,55,0,1018,23,10,352,21
"Saturday, December 10, 2011",25,20,0,8.7,6,1,100,5:30 PM,6:33 AM,6:55 AM,5:35 PM,13,25,25,22,24,0,57,0,1018,22,10,357,15
"Sunday, December 11, 2011",24,20,0,8.7,6,1,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,13,21,24,21,18,0,58,0,1018,21,10,348,10
"Sunday, December 11, 2011",24,20,0,8.7,6,1,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,14,20,20,20,22,0,66,0,1018,20,10,315,13
"Sunday, December 11, 2011",24,20,0,8.7,6,1,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,16,20,20,20,22,4,77,0,1018,20,10,332,13
"Sunday, December 11, 2011",24,20,0,8.7,6,6,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,16,25,25,22,9,4,66,0,1019,22,10,329,7
"Sunday, December 11, 2011",24,20,0,8.7,6,6,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,16,26,26,24,22,0,59,0,1018,24,10,318,18
"Sunday, December 11, 2011",24,20,0,8.7,6,6,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,15,25,25,24,24,0,60,0,1016,24,10,315,20
"Sunday, December 11, 2011",24,20,0,8.7,6,6,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,15,25,25,22,27,0,64,0,1017,22,10,310,19
"Sunday, December 11, 2011",24,20,0,8.7,6,1,100,6:23 PM,7:25 AM,6:56 AM,5:35 PM,15,22,25,22,20,0,66,0,1017,22,10,290,13
"Monday, December 12, 2011",25,20,0,8.7,6,1,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,16,22,24,22,23,0,69,0,1017,21,10,291,14
"Monday, December 12, 2011",25,20,0,8.7,6,1,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,15,20,20,20,16,0,73,0,1016,20,10,283,9
"Monday, December 12, 2011",25,20,0,8.7,6,1,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,16,21,21,21,17,9,76,0,1017,21,10,295,9
"Monday, December 12, 2011",25,20,0,8.7,6,6,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,16,25,25,24,17,0,62,0,1018,24,10,309,13
"Monday, December 12, 2011",25,20,0,8.7,6,6,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,16,26,26,25,27,0,56,0,1017,25,10,312,23
"Monday, December 12, 2011",25,20,0,8.7,6,6,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,16,25,25,24,31,0,60,0,1016,24,10,306,24
"Monday, December 12, 2011",25,20,0,8.7,6,6,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,17,25,25,23,26,0,68,0,1017,23,10,310,19
"Monday, December 12, 2011",25,20,0,8.7,6,1,83,7:19 PM,8:13 AM,6:56 AM,5:36 PM,17,25,25,22,22,0,71,0,1017,22,10,312,14
"Tuesday, December 13, 2011",26,21,0,8.7,6,1,76,8:16 PM,9:00 AM,6:57 AM,5:36 PM,17,22,24,22,16,0,74,0,1017,22,10,317,10
"Tuesday, December 13, 2011",26,21,0,8.7,6,1,76,8:16 PM,9:00 AM,6:57 AM,5:36 PM,17,21,24,21,26,0,75,0,1017,21,10,301,16
"Tuesday, December 13, 2011",26,21,0,8.7,6,1,76,8:16 PM,9:00 AM,6:57 AM,5:36 PM,16,21,24,21,19,0,71,0,1017,21,10,327,10
