date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-03-07 00:00:00,34,27,0.0,10.2,8,1,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,24,32,32,28,19,48,78,0.0,1012,28,10,33,13
2019-03-07 03:00:00,34,27,0.0,10.2,8,1,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,24,31,31,28,15,53,79,0.0,1011,28,10,36,10
2019-03-07 06:00:00,34,27,0.0,10.2,8,1,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,23,30,30,27,12,77,75,0.0,1010,27,10,41,8
2019-03-07 09:00:00,34,27,0.0,10.2,8,7,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,22,31,31,28,10,66,70,0.1,1011,28,10,33,7
2019-03-07 12:00:00,34,27,0.0,10.2,8,8,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,23,36,36,32,7,21,59,0.0,1012,32,10,41,6
2019-03-07 15:00:00,34,27,0.0,10.2,8,8,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,23,38,38,33,12,30,56,0.0,1010,33,10,75,10
2019-03-07 18:00:00,34,27,0.0,10.2,8,7,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,23,35,35,31,21,46,62,0.0,1009,31,10,72,16
2019-03-07 21:00:00,34,27,0.0,10.2,8,1,3,07:36 AM,07:55 PM,07:13 AM,07:19 PM,23,32,32,29,22,62,74,0.0,1010,29,10,55,15
2019-03-08 00:00:00,32,27,0.0,10.2,6,1,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,24,32,32,28,19,61,77,0.0,1012,28,10,55,13
2019-03-08 03:00:00,32,27,0.0,10.2,6,1,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,24,31,31,27,19,76,80,0.3,1011,27,10,53,13
2019-03-08 06:00:00,32,27,0.0,10.2,6,1,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,23,30,30,27,19,78,81,1.8,1010,27,8,38,12
2019-03-08 09:00:00,32,27,0.0,10.2,6,7,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,23,31,31,28,19,61,76,2.6,1011,28,8,35,12
2019-03-08 12:00:00,32,27,0.0,10.2,6,8,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,23,35,35,31,15,28,65,0.0,1012,31,10,56,13
2019-03-08 15:00:00,32,27,0.0,10.2,6,8,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,23,36,36,32,18,33,61,0.0,1010,32,10,63,15
2019-03-08 18:00:00,32,27,0.0,10.2,6,7,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,23,34,34,30,24,17,67,0.0,1009,30,10,62,18
2019-03-08 21:00:00,32,27,0.0,10.2,6,1,10,08:18 AM,08:38 PM,07:13 AM,07:19 PM,23,32,32,28,25,9,75,0.0,1010,28,10,56,17
2019-03-09 00:00:00,33,27,0.0,11.6,8,1,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,24,31,31,28,21,24,78,0.0,1012,28,10,51,14
2019-03-09 03:00:00,33,27,0.0,11.6,8,1,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,24,31,31,27,19,42,80,0.0,1011,27,10,51,13
2019-03-09 06:00:00,33,27,0.0,11.6,8,1,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,24,31,31,27,17,51,80,0.0,1011,27,10,48,12
2019-03-09 09:00:00,33,27,0.0,11.6,8,7,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,23,32,32,29,14,37,74,0.0,1012,29,10,51,11
2019-03-09 12:00:00,33,27,0.0,11.6,8,8,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,23,36,36,31,13,11,62,0.0,1012,31,10,70,12
2019-03-09 15:00:00,33,27,0.0,11.6,8,8,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,23,38,38,32,17,20,59,0.0,1010,32,10,80,14
2019-03-09 18:00:00,33,27,0.0,11.6,8,8,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,23,35,35,31,23,22,65,0.0,1009,31,10,69,18
2019-03-09 21:00:00,33,27,0.0,11.6,8,1,17,09:00 AM,09:21 PM,07:13 AM,07:18 PM,23,32,32,28,22,25,72,0.0,1011,28,10,60,16
2019-03-10 00:00:00,33,28,0.0,7.4,8,1,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,32,32,28,17,37,74,0.0,1012,28,10,63,12
2019-03-10 03:00:00,33,28,0.0,7.4,8,1,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,31,31,28,14,25,76,0.0,1011,28,10,75,10
2019-03-10 06:00:00,33,28,0.0,7.4,8,1,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,31,31,28,12,47,76,0.0,1011,28,10,79,8
2019-03-10 09:00:00,33,28,0.0,7.4,8,7,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,32,32,29,12,61,71,0.0,1012,29,10,76,9
2019-03-10 12:00:00,33,28,0.0,7.4,8,7,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,36,36,32,11,38,60,0.0,1013,32,10,94,9
2019-03-10 15:00:00,33,28,0.0,7.4,8,7,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,38,38,33,12,70,57,0.1,1011,33,10,98,10
2019-03-10 18:00:00,33,28,0.0,7.4,8,7,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,36,36,31,14,71,63,0.2,1010,31,10,72,10
2019-03-10 21:00:00,33,28,0.0,7.4,8,1,24,09:43 AM,10:05 PM,07:12 AM,07:18 PM,23,33,33,29,15,74,72,0.2,1011,29,9,50,11
2019-03-11 00:00:00,33,27,0.0,7.4,7,1,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,23,32,32,28,14,70,75,0.3,1013,28,9,33,10
2019-03-11 03:00:00,33,27,0.0,7.4,7,1,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,23,31,31,28,12,68,77,0.3,1012,28,10,23,9
2019-03-11 06:00:00,33,27,0.0,7.4,7,1,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,23,31,31,27,14,78,79,2.1,1011,27,9,127,8
2019-03-11 09:00:00,33,27,0.0,7.4,7,7,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,23,33,33,29,13,65,73,4.2,1012,29,8,249,7
2019-03-11 12:00:00,33,27,0.0,7.4,7,7,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,23,38,38,33,5,52,58,0.5,1013,33,10,46,4
2019-03-11 15:00:00,33,27,0.0,7.4,7,7,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,24,39,39,33,10,79,59,2.2,1011,33,8,53,6
2019-03-11 18:00:00,33,27,0.0,7.4,7,7,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,24,37,37,31,21,77,68,4.0,1010,31,7,39,12
2019-03-11 21:00:00,33,27,0.0,7.4,7,1,32,10:27 AM,10:51 PM,07:12 AM,07:18 PM,24,34,34,29,23,70,77,3.1,1011,29,8,36,14
